tconst	averageRating
tt1106864	7.2
tt1106884	4.7
tt1106891	4.0
tt11069476	6.2
tt11069570	7.4
tt11070230	7.9
tt11070468	7.3
tt11070528	8.4
tt1107308	3.2
tt1107309	4.2
tt1107319	6.4
tt1107325	4.7
tt1107326	5.2
tt1107331	4.6
tt1107334	6.5
tt1107335	6.0
tt1107359	4.3
tt1107376	3.3
tt1107389	4.8
tt1107394	4.7
tt1107395	8.0
tt11074560	8.8
tt11075392	8.6
tt11075870	5.2
tt11076480	6.2
tt1107807	6.6
tt1107812	3.0
tt1107816	4.4
tt1107828	5.2
tt1107837	4.9
tt1107838	6.8
tt11078434	7.1
tt1107846	4.2
tt1107847	5.4
tt1107850	6.8
tt11078522	7.1
tt1107855	7.6
tt1107860	6.1
tt1107861	6.9
tt1107890	3.5
tt1107892	6.4
tt1107907	4.7
tt1107909	5.4
tt1107915	4.8
tt1107916	4.4
tt1107917	6.4
tt1107924	7.8
tt1107933	4.2
tt1107935	6.9
tt1107948	5.2
tt1107949	5.4
tt1107967	4.4
tt11080160	5.0
tt11080304	5.0
tt11081206	7.8
tt11081744	8.4
tt11082644	7.2
tt11083192	6.7
tt1108831	4.7
tt1108850	5.5
tt1108855	5.1
tt11088928	7.9
tt11090060	9.9
tt11090136	7.6
tt11090828	9.0
tt11091530	6.4
tt11091572	3.3
tt11091676	9.2
tt11091724	9.4
tt11091956	6.6
tt11092546	5.4
tt11093346	7.2
tt11093396	6.2
tt11094064	6.9
tt1109467	9.2
tt1109477	5.1
tt1109478	3.4
tt1109488	6.0
tt1109494	5.2
tt1109499	5.7
tt1109520	5.3
tt1109523	8.0
tt1109574	4.6
tt11095810	9.0
tt1109582	3.6
tt1109584	7.7
tt1109587	8.1
tt1109591	7.8
tt1109594	4.6
tt1109621	6.7
tt1109624	7.2
tt1109631	8.7
tt1109642	7.0
tt11097488	8.1
tt11099860	8.9
tt1110037	3.4
tt1110059	5.5
tt11101550	3.8
tt1110207	6.7
tt1110208	6.1
tt1110209	5.8
tt1110212	5.1
tt1110216	7.1
tt11102198	9.1
tt1110220	6.7
tt1110223	4.9
tt1110233	8.0
tt1110239	6.0
tt1110240	6.5
tt1110246	6.6
tt1110251	8.6
tt1110266	5.9
tt1110269	5.6
tt1110271	7.8
tt1110272	6.3
tt11102774	3.7
tt1110284	6.9
tt1110285	8.3
tt1110287	8.3
tt11104730	8.4
tt1110628	8.3
tt1110630	6.2
tt1110636	6.7
tt11110904	8.6
tt1111231	6.7
tt1111233	7.0
tt1111234	8.4
tt1111235	4.5
tt1111270	5.5
tt1111292	5.7
tt1111295	5.8
tt1111311	5.8
tt1111313	7.3
tt1111335	6.0
tt1111351	5.0
tt1111358	6.5
tt1111377	5.6
tt1111383	4.4
tt1111392	8.8
tt1111399	7.3
tt1111404	7.0
tt1111406	4.8
tt1111422	6.4
tt1111431	5.9
tt11115312	5.7
tt11115532	7.3
tt11117584	7.8
tt1111776	7.6
tt1111786	8.3
tt1111800	6.4
tt1111811	2.8
tt1111818	6.3
tt1111821	8.1
tt1111831	3.1
tt1111833	6.1
tt1111842	7.4
tt1111869	6.6
tt1111872	6.2
tt1111874	4.8
tt1111876	7.1
tt1111881	6.3
tt1111884	4.7
tt1111890	5.7
tt1111892	5.3
tt1111895	6.3
tt1111900	7.8
tt1111902	5.0
tt1111905	5.7
tt1111908	5.8
tt1111914	7.6
tt1111915	3.6
tt1111918	5.2
tt1111922	4.8
tt1111931	6.0
tt1111933	8.2
tt1111938	5.4
tt1111944	5.4
tt1111948	6.4
tt1111954	6.0
tt11120182	10.0
tt1112110	7.1
tt1112113	6.6
tt1112115	7.0
tt1112116	7.2
tt11122316	7.2
tt11122324	6.7
tt1112289	1.9
tt1112290	5.1
tt1112291	7.6
tt11123206	6.8
tt1112632	3.9
tt1112637	6.5
tt1112639	3.2
tt1112640	2.9
tt1112651	7.1
tt11126590	8.2
tt1112665	5.8
tt1112680	7.8
tt1112698	6.4
tt1112700	5.9
tt1112701	3.4
tt1112707	4.6
tt1112711	5.4
tt1112727	4.6
tt1112728	4.2
tt1112732	8.0
tt1112735	5.5
tt11127380	3.6
tt1112742	6.9
tt1112746	6.8
tt1112751	4.7
tt1112756	7.3
tt1112757	5.2
tt1112767	8.3
tt1112768	5.2
tt1112771	5.6
tt1112782	6.0
tt1112814	6.1
tt1112828	6.1
tt1112830	8.9
tt1112841	8.9
tt1112855	7.2
tt1112866	7.6
tt11131032	6.5
tt11132996	5.5
tt11134340	8.4
tt11134856	6.1
tt11135814	5.4
tt11135842	7.0
tt11136510	8.4
tt11137248	7.0
tt1113727	8.2
tt1113739	6.9
tt1113744	6.7
tt1113785	5.6
tt1113786	4.6
tt1113789	7.1
tt1113809	6.3
tt1113810	7.5
tt1113827	5.7
tt1113829	8.2
tt1113831	6.1
tt1113833	6.1
tt1114239	3.7
tt1114252	6.3
tt11142622	6.2
tt1114265	4.9
tt1114271	7.1
tt1114277	7.5
tt11142962	7.1
tt11143634	8.7
tt11143832	5.1
tt1114660	6.5
tt1114661	7.4
tt1114677	4.4
tt1114680	7.1
tt1114682	3.0
tt1114690	7.5
tt1114693	2.8
tt1114700	7.0
tt1114702	5.4
tt1114710	6.2
tt11147106	8.4
tt1114711	6.8
tt1114712	6.7
tt1114714	4.8
tt1114715	4.9
tt1114716	6.0
tt11147184	7.9
tt1114723	7.0
tt1114725	5.6
tt1114727	6.2
tt1114730	6.8
tt1114731	3.9
tt1114732	6.8
tt1114733	4.8
tt1114734	5.0
tt11147362	8.7
tt1114740	5.2
tt1114755	7.9
tt1114757	6.3
tt11150774	9.6
tt11152286	6.3
tt11152342	8.0
tt11153796	9.7
tt11155460	6.8
tt11155928	7.0
tt11156402	4.7
tt11157380	7.7
tt11158304	4.6
tt11158930	6.8
tt11159984	6.4
tt1116026	6.8
tt1116033	3.7
tt1116182	6.2
tt1116183	3.1
tt1116184	7.0
tt11161900	9.6
tt11161918	7.1
tt11162126	6.4
tt11162688	5.7
tt11162974	7.2
tt11163028	5.7
tt11165318	8.8
tt11167116	9.4
tt11167286	8.3
tt11167446	7.8
tt1116745	4.7
tt1116751	5.0
tt1116752	4.9
tt1116774	5.3
tt1116783	5.2
tt1116799	4.8
tt1116806	4.8
tt1116812	4.5
tt1116815	6.8
tt1116820	4.5
tt1116824	5.2
tt1116846	4.3
tt1116847	4.9
tt1116852	7.2
tt1116935	5.6
tt1116943	7.4
tt1116944	5.3
tt11170942	7.2
tt1117378	7.0
tt1117379	4.3
tt1117380	4.3
tt1117385	7.4
tt1117386	6.0
tt1117390	6.5
tt1117394	7.2
tt1117395	5.0
tt11174796	7.7
tt1117517	5.7
tt1117521	7.3
tt1117531	5.8
tt1117533	4.3
tt1117568	6.0
tt1117571	5.3
tt1117592	6.2
tt1117593	3.8
tt1117598	2.7
tt1117619	6.2
tt1117636	5.6
tt1117668	4.9
tt11178502	8.5
tt1117960	6.6
tt1117962	6.2
tt1117963	6.3
tt1117964	4.7
tt1117976	5.7
tt1117978	6.3
tt1117981	7.8
tt1117983	4.2
tt1117991	7.8
tt1118044	5.1
tt1118045	6.3
tt1118071	7.7
tt1118072	7.8
tt1118078	7.7
tt1118081	4.2
tt1118084	7.1
tt11185162	7.1
tt1118519	4.5
tt1118571	7.2
tt1118595	5.3
tt1118598	4.7
tt1118627	5.0
tt1118646	5.4
tt1118648	6.2
tt1118649	5.6
tt1118655	3.3
tt1118660	6.7
tt1118662	6.6
tt1118668	6.7
tt1118674	5.9
tt1118675	6.9
tt1118687	4.5
tt1118692	3.7
tt1118698	7.0
tt11187136	8.1
tt11187940	9.6
tt11189708	7.6
tt11191000	6.6
tt1119123	6.1
tt1119133	6.6
tt1119135	8.5
tt1119144	8.2
tt1119147	4.3
tt1119162	6.1
tt1119165	6.2
tt1119166	4.5
tt1119169	5.1
tt1119178	4.3
tt1119186	4.5
tt1119188	6.7
tt1119190	7.6
tt1119191	5.7
tt1119192	6.1
tt1119194	7.1
tt1119199	7.4
tt1119202	4.9
tt1119205	7.5
tt1119211	6.2
tt1119217	6.1
tt11192552	6.9
tt11192680	10.0
tt11193012	8.0
tt11193212	5.0
tt1119614	6.4
tt1119615	6.9
tt1119622	5.5
tt1119630	6.8
tt1119646	7.7
tt1119655	8.6
tt11197372	8.4
tt11197874	6.6
tt11199464	4.9
tt11199856	7.9
tt11200922	8.9
tt11202174	7.4
tt11204336	7.0
tt1120889	5.5
tt1120897	4.9
tt1120899	8.2
tt1120908	5.9
tt1120919	6.0
tt1120920	5.9
tt1120944	8.2
tt1120945	6.2
tt1120946	6.9
tt1120985	7.4
tt1121024	7.7
tt1121093	7.0
tt1121096	5.5
tt11212096	9.7
tt11213014	9.2
tt11214936	3.7
tt11215810	4.6
tt1121786	6.1
tt1121794	7.8
tt1121800	8.1
tt1121801	6.0
tt1121930	6.6
tt1121931	6.2
tt11219342	3.4
tt1121960	8.4
tt1121961	7.8
tt1121964	4.6
tt1121975	6.3
tt1121977	7.2
tt1121985	6.7
tt1121986	4.0
tt1122575	5.8
tt1122577	6.2
tt1122581	6.5
tt1122587	6.1
tt1122594	6.1
tt1122595	6.7
tt1122596	7.0
tt1122599	6.0
tt1122600	7.1
tt1122603	5.9
tt1122610	5.4
tt1122614	7.1
tt1122615	4.0
tt1122765	3.3
tt1122767	6.4
tt1122774	5.2
tt1122775	5.1
tt1122836	5.6
tt1122837	4.9
tt1122853	6.4
tt1122863	7.5
tt11228904	6.9
tt1122893	8.0
tt1122894	7.3
tt11229382	9.4
tt1123366	6.3
tt1123372	3.5
tt1123373	6.6
tt1123374	6.0
tt1123383	7.9
tt1123388	4.4
tt1123391	7.1
tt1123393	7.2
tt1123395	9.3
tt1123411	6.0
tt11234494	9.2
tt11236272	7.1
tt11238604	8.4
tt11238648	5.5
tt1123894	4.0
tt1123948	6.5
tt1123970	6.3
tt1124001	6.7
tt1124035	7.1
tt1124036	7.6
tt1124037	6.9
tt1124039	5.8
tt1124041	4.4
tt1124048	3.0
tt1124052	7.7
tt1124055	8.0
tt1124058	5.2
tt1124060	7.0
tt1124061	7.0
tt1124078	7.2
tt1124089	8.1
tt11241906	8.7
tt1124217	8.1
tt11242334	6.3
tt1124332	6.0
tt1124335	7.9
tt1124353	3.8
tt1124364	4.6
tt1124374	5.4
tt1124377	7.2
tt1124378	6.4
tt1124386	3.9
tt1124388	6.4
tt1124392	5.5
tt1124394	6.3
tt1124396	3.0
tt1124397	4.0
tt11248618	9.6
tt1125188	5.6
tt1125189	6.2
tt1125254	7.2
tt1125275	7.0
tt1125282	7.7
tt1125297	4.3
tt1125300	5.1
tt1125351	3.5
tt11253526	7.0
tt1125387	7.3
tt1125413	7.1
tt1125422	7.6
tt11256052	8.2
tt1125797	7.7
tt1125800	5.3
tt1125806	8.2
tt1125807	5.7
tt1125808	7.5
tt1125812	6.4
tt1125830	7.1
tt1125849	7.9
tt1125850	5.7
tt1125914	7.1
tt1125915	8.9
tt1125916	7.3
tt1125924	3.6
tt1125927	6.8
tt1125928	7.1
tt1125929	5.6
tt1125931	7.0
tt11259556	9.6
tt1126391	5.2
tt1126490	7.2
tt1126516	2.8
tt1126520	7.3
tt1126523	3.7
tt1126533	4.4
tt1126536	6.9
tt11265668	6.2
tt1126590	7.0
tt1126591	6.4
tt1126596	6.6
tt1126618	6.5
tt11270276	9.9
tt11271090	7.7
tt1127170	4.6
tt1127176	6.8
tt1127178	6.6
tt1127180	6.5
tt1127198	5.2
tt1127212	7.9
tt1127215	3.4
tt1127220	4.0
tt1127221	4.8
tt1127227	7.3
tt1127228	5.1
tt1127682	7.6
tt1127695	5.6
tt1127702	7.3
tt1127703	7.7
tt1127706	7.5
tt1127710	4.8
tt1127713	7.2
tt1127715	7.6
tt1127721	7.9
tt1127726	8.4
tt1127784	7.4
tt1127801	1.4
tt1127855	6.4
tt1127869	7.0
tt1127870	5.0
tt1127873	6.7
tt1127875	6.3
tt1127877	6.4
tt1127879	7.9
tt1127881	5.5
tt1127883	6.2
tt1127884	2.3
tt1127886	5.9
tt1127888	7.5
tt1127896	6.7
tt1127897	5.4
tt1127899	6.9
tt1127900	2.9
tt1128071	3.8
tt1128074	7.4
tt1128075	8.1
tt1128082	7.2
tt11281950	10.0
tt1128213	4.3
tt1128214	1.9
tt11290014	8.0
tt1129381	3.9
tt1129390	2.5
tt1129396	5.7
tt1129403	7.3
tt1129404	6.0
tt1129405	6.2
tt1129406	7.5
tt1129411	6.1
tt1129412	3.3
tt1129413	8.1
tt1129414	8.8
tt1129415	5.0
tt1129416	8.8
tt1129420	4.5
tt1129422	5.2
tt1129423	6.5
tt1129427	5.5
tt1129428	5.9
tt1129429	7.9
tt1129431	3.3
tt1129433	5.3
tt1129435	8.0
tt1129437	6.4
tt1129440	7.9
tt1129441	4.2
tt1129442	6.1
tt1129444	4.4
tt1129445	5.8
tt1129447	3.4
tt11294784	9.0
tt1129921	7.0
tt1129922	8.5
tt1129952	6.5
tt1129980	8.5
tt1129984	7.6
tt1130055	7.2
tt1130080	6.4
tt1130087	6.3
tt1130088	6.7
tt1130089	6.0
tt1130090	6.4
tt1130091	2.9
tt1130092	6.3
tt11306666	7.3
tt11306712	7.3
tt1130708	6.5
tt1130744	6.6
tt1130759	2.7
tt1130765	6.8
tt1130773	6.4
tt1130841	7.3
tt1130842	3.8
tt1130859	4.6
tt1130862	7.1
tt1130866	6.7
tt1130876	7.5
tt1130884	8.1
tt1130891	7.7
tt1130898	5.8
tt1130913	7.7
tt1130964	5.6
tt1130965	6.7
tt1130967	4.5
tt1130969	6.1
tt1130980	6.2
tt1130981	7.4
tt1130982	6.4
tt1130983	5.5
tt1130984	3.0
tt1130987	6.4
tt1130988	7.1
tt1130989	5.1
tt1130991	3.6
tt1130993	5.4
tt1131577	7.1
tt1131593	6.9
tt1131610	6.1
tt1131674	6.4
tt1131724	5.8
tt1131725	6.5
tt1131727	6.1
tt1131728	3.5
tt1131729	7.4
tt1131732	4.4
tt1131734	5.2
tt1131737	7.7
tt1131740	5.1
tt1131742	2.2
tt1131743	3.2
tt1131747	5.5
tt1132132	4.3
tt1132133	7.8
tt1132135	4.9
tt1132151	6.2
tt1132159	7.8
tt1132161	5.6
tt1132164	5.3
tt1132165	6.5
tt1132171	5.9
tt1132182	7.2
tt1132193	6.3
tt1132195	8.0
tt1132223	7.2
tt1132256	7.3
tt1132271	6.2
tt1132285	5.8
tt1132286	5.5
tt1132287	6.9
tt1132436	6.2
tt1132438	3.2
tt1132440	2.6
tt1132443	7.3
tt1132445	5.8
tt1132449	4.8
tt1132453	7.3
tt1132457	6.1
tt1132462	7.4
tt1132465	4.2
tt1132471	6.6
tt1132472	6.1
tt1132474	6.8
tt1132488	3.4
tt1132571	5.2
tt1132573	6.6
tt1132578	7.1
tt1132579	6.8
tt1132585	6.8
tt1132588	3.2
tt1132589	3.7
tt1132593	6.9
tt1132594	6.6
tt1132595	3.1
tt1132596	6.1
tt1132606	3.7
tt1132607	6.9
tt1132608	5.5
tt1132620	7.8
tt1132626	5.8
tt1133511	6.8
tt1133522	6.3
tt1133559	7.1
tt1133569	5.5
tt1133584	5.8
tt1133594	4.4
tt1133603	5.1
tt1133617	6.3
tt1133922	7.6
tt1133935	7.2
tt1133936	7.1
tt1133944	7.9
tt1133984	7.4
tt1133985	5.5
tt1133989	6.7
tt1133991	6.6
tt1133993	5.4
tt1133995	3.2
tt1133997	6.3
tt1134014	7.3
tt1134519	6.1
tt1134549	6.0
tt1134554	3.2
tt1134580	6.8
tt1134624	8.2
tt1134629	6.4
tt1134641	7.7
tt1134646	7.1
tt1134664	5.2
tt1134665	5.9
tt1134666	4.1
tt1134669	5.1
tt1134671	3.4
tt1134672	7.6
tt1134673	7.1
tt1134674	5.0
tt1134801	5.9
tt1134813	7.4
tt1134817	7.0
tt1134824	6.9
tt1134828	7.3
tt1134835	5.2
tt1134846	6.3
tt1134854	4.9
tt1134857	7.1
tt1134860	6.7
tt1135011	7.7
tt1135083	4.7
tt1135084	6.2
tt1135085	5.1
tt1135087	6.2
tt1135089	4.2
tt1135092	6.3
tt1135095	5.4
tt1135479	6.5
tt1135485	6.1
tt1135487	6.1
tt1135488	6.7
tt1135498	5.9
tt1135499	7.1
tt1135500	5.3
tt1135503	7.0
tt1135517	5.4
tt1135520	6.6
tt1135522	7.1
tt1135525	6.4
tt1135532	5.4
tt1135533	8.5
tt1135535	5.2
tt1135620	6.6
tt1135774	6.8
tt1135781	2.1
tt1135922	6.4
tt1135923	4.7
tt1135925	5.6
tt1135931	5.8
tt1135938	6.0
tt1135940	5.8
tt1135941	5.5
tt1135944	8.0
tt1135946	6.7
tt1135949	6.6
tt1135952	6.9
tt1135960	5.7
tt1135961	5.9
tt1135964	5.6
tt1135965	6.3
tt1135967	4.2
tt1135968	7.2
tt1135971	6.8
tt1135972	6.6
tt1135977	6.0
tt1135983	4.9
tt1135985	6.5
tt1135989	6.0
tt1135992	6.6
tt1135993	6.1
tt1136608	7.9
tt1136609	6.1
tt1136684	4.1
tt1136685	5.9
tt1136688	2.4
tt1136822	6.7
tt1136879	8.0
tt1136900	8.7
tt1136913	6.5
tt1136918	6.9
tt1136926	7.7
tt1137368	6.4
tt1137383	5.9
tt1137434	2.3
tt1137436	5.8
tt1137437	5.7
tt1137438	6.6
tt1137439	7.7
tt1137448	4.1
tt1137450	6.4
tt1137454	6.9
tt1137455	2.7
tt1137456	4.0
tt1137458	7.6
tt1137467	4.1
tt1137470	4.1
tt1137473	7.7
tt1137477	4.2
tt1137481	6.1
tt1137482	2.3
tt1137487	3.7
tt1137969	6.2
tt1137970	6.9
tt1137972	7.8
tt1137973	5.0
tt1137979	3.9
tt1137982	5.8
tt1137994	4.8
tt1137999	5.3
tt1138002	7.6
tt1138003	4.2
tt1138005	6.1
tt1138006	8.0
tt1138007	5.9
tt1138008	5.6
tt1138015	6.8
tt1138050	5.2
tt1138064	7.4
tt1138114	6.6
tt1138127	5.9
tt1138138	5.6
tt1138174	6.3
tt1138437	6.8
tt1138442	5.9
tt1138455	7.6
tt1138457	5.9
tt1138469	5.5
tt1138478	5.5
tt1138481	6.4
tt1138482	6.8
tt1138489	6.2
tt1139085	5.6
tt1139089	5.4
tt1139090	6.1
tt1139092	5.5
tt1139093	8.6
tt1139109	7.5
tt1139123	6.9
tt1139127	6.1
tt1139129	7.7
tt1139144	6.1
tt1139282	6.1
tt1139319	6.7
tt1139324	5.6
tt1139328	7.2
tt1139364	7.7
tt1139367	6.0
tt1139379	5.5
tt1139382	6.2
tt1139405	5.6
tt1139431	4.8
tt1139434	6.3
tt1139574	5.5
tt1139592	4.0
tt1139613	7.5
tt1139615	7.2
tt1139618	6.8
tt1139632	5.5
tt1139641	6.7
tt1139645	6.2
tt1139662	5.7
tt1139664	6.4
tt1139665	3.1
tt1139666	6.2
tt1139668	4.8
tt1139670	6.8
tt1139780	6.2
tt1139783	4.2
tt1139789	6.0
tt1139790	6.9
tt1139792	5.4
tt1139796	2.6
tt1139797	7.9
tt1139800	5.8
tt1139803	6.6
tt1139804	5.0
tt1139805	4.9
tt1139806	5.7
tt1139807	5.3
tt1139921	6.4
tt1139983	7.3
tt1140871	6.9
tt1140873	8.6
tt1140875	7.0
tt1140950	6.3
tt1140967	6.3
tt1141250	5.9
tt1141253	4.5
tt1141254	7.6
tt1141263	6.7
tt1141272	5.9
tt1141279	6.0
tt1141306	6.2
tt1141308	6.1
tt1141334	8.0
tt1141633	6.0
tt1141650	6.8
tt1141663	7.1
tt1141702	6.1
tt1141725	5.5
tt1141752	7.7
tt1142320	5.5
tt1142322	7.4
tt1142372	6.7
tt1142380	6.1
tt1142419	5.8
tt1142421	4.7
tt1142433	5.3
tt1142438	5.5
tt1142443	4.4
tt1142553	5.1
tt1142554	6.2
tt1142556	6.3
tt1142567	7.8
tt1142572	6.0
tt1142577	7.9
tt1142579	9.0
tt1142583	5.6
tt1142585	6.7
tt1142587	7.9
tt1142588	7.8
tt1142798	5.7
tt1142800	4.4
tt1142803	3.9
tt1142804	6.7
tt1142826	6.1
tt1142827	7.5
tt1142830	6.3
tt1142853	7.0
tt1142868	5.6
tt1142972	6.7
tt1142974	3.5
tt1142977	6.9
tt1142985	7.1
tt1142988	6.4
tt1143095	7.4
tt1143097	5.2
tt1143100	6.4
tt1143101	6.9
tt1143105	8.5
tt1143108	5.0
tt1143110	6.1
tt1143118	5.8
tt1143120	6.5
tt1143140	5.3
tt1143141	7.7
tt1143148	7.2
tt1143149	7.1
tt1143153	6.1
tt1143155	7.1
tt1143156	6.2
tt1143886	5.7
tt1143891	6.3
tt1143896	5.9
tt1143897	6.0
tt1143913	5.9
tt1143916	6.4
tt1144024	6.5
tt1144025	8.0
tt1144043	6.8
tt1144050	8.0
tt1144059	7.5
tt1144429	7.4
tt1144442	3.7
tt1144456	5.1
tt1144487	5.4
tt1144488	7.3
tt1144511	5.8
tt1144521	7.1
tt1144539	7.3
tt1144541	6.2
tt1144544	7.7
tt1144545	4.7
tt1144546	4.6
tt1144547	7.3
tt1144548	5.9
tt1144551	6.3
tt1144555	7.8
tt1144578	4.7
tt1144796	7.6
tt1144797	2.8
tt1144804	3.8
tt1144805	7.7
tt1144806	5.9
tt1144809	6.3
tt1144811	4.7
tt1144814	6.8
tt1144815	3.9
tt1144824	8.9
tt1144825	3.6
tt1144884	5.2
tt1144914	5.9
tt1144922	6.0
tt1144931	5.2
tt1145144	6.1
tt1145152	5.0
tt1145154	3.2
tt1145157	5.5
tt1145161	8.3
tt1145173	7.5
tt1145430	5.7
tt1145438	5.0
tt1145446	5.6
tt1145449	5.3
tt1145479	6.8
tt1145857	5.6
tt1145858	7.4
tt1145889	5.7
tt1145901	4.9
tt1145914	8.3
tt1146163	6.5
tt1146283	4.1
tt1146285	6.2
tt1146290	6.3
tt1146295	7.1
tt1146297	6.6
tt1146298	7.4
tt1146300	1.7
tt1146304	1.9
tt1146305	3.6
tt1146306	6.0
tt1146310	6.5
tt1146314	6.8
tt1146320	5.6
tt1146325	5.7
tt1146326	8.0
tt1146327	6.9
tt1146341	6.9
tt1146349	7.7
tt1146350	5.8
tt1146918	6.9
tt1146921	8.0
tt1146922	7.9
tt1147508	6.9
tt1147509	6.8
tt1147510	6.2
tt1147511	6.6
tt1147512	6.6
tt1147513	6.9
tt1147514	6.4
tt1147515	6.6
tt1147516	6.8
tt1147517	6.9
tt1147518	6.8
tt1147519	6.7
tt1147520	6.5
tt1147521	6.8
tt1147522	6.6
tt1147523	6.7
tt1147524	6.9
tt1147525	6.7
tt1147526	6.5
tt1147527	6.5
tt1147528	7.0
tt1147537	5.1
tt1147538	8.0
tt1147543	8.4
tt1147554	4.5
tt1147582	6.9
tt1147600	4.4
tt1147606	6.2
tt1147618	7.7
tt1147621	7.0
tt1147627	6.3
tt1147630	6.7
tt1147681	4.8
tt1147682	6.7
tt1147683	8.3
tt1147684	5.2
tt1147686	6.8
tt1147687	3.7
tt1147689	9.0
tt1147707	3.8
tt1147714	6.2
tt1147720	6.9
tt1147742	7.8
tt1147758	7.4
tt1147760	6.9
tt1147763	6.1
tt1147770	6.0
tt1148165	6.2
tt1148167	7.8
tt1148169	4.6
tt1148198	7.5
tt1148199	7.0
tt1148200	4.1
tt1148201	8.2
tt1148204	6.9
tt1148205	4.8
tt1148239	5.3
tt1148252	6.5
tt1148261	7.2
tt1148264	6.6
tt1148267	6.6
tt1148691	4.6
tt1148700	4.0
tt1148706	8.8
tt1148770	6.1
tt1148777	6.1
tt1148779	3.7
tt1148783	8.3
tt1148786	6.0
tt1149199	7.3
tt1149221	6.8
tt1149252	7.6
tt1149268	6.4
tt1149287	5.5
tt1149293	8.9
tt1149361	7.2
tt1149362	7.8
tt1149363	6.7
tt1149369	4.8
tt1149372	6.5
tt1149377	5.0
tt1149379	6.4
tt1149394	2.4
tt1149398	6.7
tt1149399	8.9
tt1149400	7.9
tt1149405	7.3
tt1149581	7.4
tt1149582	4.1
tt1149583	7.6
tt1149584	6.6
tt1149585	5.8
tt1149592	6.0
tt1149593	7.3
tt1149594	5.4
tt1149597	5.0
tt1149598	5.8
tt1149599	6.5
tt1149600	7.9
tt1149603	6.7
tt1149604	5.8
tt1149605	7.0
tt1149607	6.9
tt1149610	7.0
tt1149611	2.9
tt1149615	6.7
tt1149619	6.0
tt1149620	5.7
tt1150022	7.5
tt1150938	4.8
tt1150943	6.6
tt1150946	4.9
tt1150947	7.1
tt1151002	7.0
tt1151299	6.4
tt1151306	5.5
tt1151309	7.6
tt1151318	5.6
tt1151339	5.1
tt1151342	7.0
tt1151359	6.4
tt1151368	5.7
tt1151370	6.3
tt1151384	5.2
tt1151385	6.2
tt1151386	7.4
tt1151389	7.3
tt1151393	5.4
tt1151410	5.8
tt1151418	5.7
tt1151808	7.1
tt1151809	8.2
tt1151827	6.7
tt1151831	4.1
tt1151836	4.6
tt1151842	6.0
tt1151911	4.3
tt1151914	3.0
tt1151915	6.1
tt1151918	7.4
tt1151919	1.8
tt1151921	6.4
tt1151922	5.0
tt1151923	6.3
tt1151924	6.4
tt1151927	7.2
tt1152254	7.1
tt1152256	8.0
tt1152265	7.7
tt1152270	4.5
tt1152272	7.8
tt1152277	3.4
tt1152278	7.4
tt1152282	7.8
tt1152283	6.9
tt1152286	8.0
tt1152288	6.4
tt1152397	7.0
tt1152398	5.6
tt1152399	7.3
tt1152401	3.6
tt1152404	5.7
tt1152700	4.1
tt1152703	7.3
tt1152751	7.0
tt1152756	6.7
tt1152758	8.6
tt1152760	8.0
tt1152762	8.1
tt1152778	9.0
tt1152784	5.9
tt1152789	8.1
tt1152790	6.8
tt1152792	5.2
tt1152795	6.4
tt1152797	8.1
tt1152815	7.4
tt1152822	6.4
tt1152823	3.5
tt1152827	3.9
tt1152828	6.8
tt1152830	7.0
tt1152834	6.6
tt1152835	4.1
tt1152836	7.0
tt1152840	7.0
tt1152843	7.0
tt1152845	3.8
tt1152850	7.1
tt1153032	6.8
tt1153033	7.4
tt1153034	6.4
tt1153040	5.6
tt1153043	4.4
tt1153047	8.3
tt1153053	6.6
tt1153075	7.2
tt1153081	4.3
tt1153085	5.0
tt1153099	5.4
tt1153101	3.2
tt1153102	4.4
tt1153105	6.5
tt1153106	5.3
tt1153109	5.9
tt1153111	7.0
tt1153113	5.9
tt1153115	5.5
tt1153116	6.1
tt1153117	3.8
tt1153537	5.5
tt1153543	5.1
tt1153545	8.4
tt1153546	3.0
tt1153690	6.9
tt1153693	6.0
tt1153696	6.1
tt1153698	5.6
tt1153700	6.1
tt1153706	3.5
tt1155053	7.2
tt1155056	7.0
tt1155060	5.9
tt1155062	6.6
tt1155076	6.2
tt1155077	7.0
tt1155508	6.8
tt1155515	7.6
tt1155587	8.4
tt1155592	7.7
tt1155613	3.4
tt1155630	7.1
tt1155650	7.0
tt1155651	7.1
tt1155652	7.4
tt1155678	5.0
tt1155683	6.5
tt1155696	6.8
tt1155705	6.7
tt1155729	3.6
tt1155730	7.0
tt1155735	6.3
tt1155765	6.3
tt1155769	3.4
tt1156067	5.5
tt1156075	6.6
tt1156132	6.3
tt1156136	4.8
tt1156143	6.2
tt1156148	2.1
tt1156170	5.8
tt1156173	6.9
tt1156188	5.5
tt1156285	6.2
tt1156295	6.3
tt1156299	6.0
tt1156300	3.8
tt1156311	2.9
tt1156326	6.6
tt1156337	5.8
tt1156394	6.7
tt1156395	6.6
tt1156396	5.6
tt1156398	7.6
tt1156440	6.4
tt1156442	6.3
tt1156444	5.8
tt1156447	6.6
tt1156448	5.4
tt1156464	5.8
tt1156470	7.4
tt1156479	5.7
tt1156505	5.9
tt1156506	6.6
tt1156512	6.8
tt1156516	7.2
tt1156519	5.7
tt1156524	6.9
tt1156527	5.6
tt1156528	7.1
tt1156531	6.9
tt1157547	7.2
